id,vertex_ind,vertex_par,vertex_p_1,vertex_p_2,distance,angle,id_2,vertex_i_1,vertex_p_3,vertex_p_4,distance_2,angle_2
1,0,0,0,0,0.00000000000000,61.27697818485446,1,0,0,0,0.00000000000000,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,1,0,1,0.00031054802955,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,2,0,2,0.00062109605910,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,3,0,3,0.00093164408865,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,4,0,4,0.00124219211820,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,5,0,5,0.00155274014775,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,6,0,6,0.00186328817730,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,7,0,7,0.00217383620685,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,8,0,8,0.00248438423640,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,9,0,9,0.00279493226596,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,10,0,10,0.00310548029550,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,11,0,11,0.00341602832506,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,12,0,12,0.00372657635460,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,13,0,13,0.00403712438416,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,14,0,14,0.00434767241371,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,15,0,15,0.00465822044326,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,16,0,16,0.00496876847281,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,17,0,17,0.00527931650235,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,18,0,18,0.00558986453191,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,19,0,19,0.00590041256146,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,20,0,20,0.00621096059101,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,21,0,21,0.00652150862056,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,22,0,22,0.00683205665011,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,23,0,23,0.00714260467966,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,24,0,24,0.00745315270921,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,25,0,25,0.00776370073876,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,26,0,26,0.00807424876831,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,27,0,27,0.00838479679786,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,28,0,28,0.00869534482741,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,29,0,29,0.00900589285696,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,30,0,30,0.00931644088651,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,31,0,31,0.00962698891606,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,32,0,32,0.00993753694562,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,33,0,33,0.01024808497516,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,34,0,34,0.01055863300472,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,35,0,35,0.01086918103426,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,36,0,36,0.01117972906381,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,37,0,37,0.01149027709337,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,38,0,38,0.01180082512291,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,39,0,39,0.01211137315247,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,40,0,40,0.01242192118202,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,41,0,41,0.01273246921157,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,42,0,42,0.01304301724112,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,43,0,43,0.01335356527067,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,44,0,44,0.01366411330022,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,45,0,45,0.01397466132977,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,46,0,46,0.01428520935932,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,47,0,47,0.01459575738887,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,48,0,48,0.01490630541842,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,49,0,49,0.01521685344797,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,50,0,50,0.01552740147752,146.43773444312146
1,0,0,0,0,0.00000000000000,61.27697818485446,1,51,0,51,0.01583794950706,146.43773444312146
1,0,0,0,0,0.00000000000000,61.27697818485446,1,52,0,52,0.01614849753661,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,53,0,53,0.01645904556617,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,54,0,54,0.01676959359571,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,55,0,55,0.01708014162527,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,56,0,56,0.01739068965481,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,57,0,57,0.01770123768437,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,58,0,58,0.01801178571392,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,59,0,59,0.01832233374347,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,60,0,60,0.01863288177302,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,61,0,61,0.01894342980257,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,62,0,62,0.01925397783212,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,63,0,63,0.01956452586167,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,64,0,64,0.01987507389122,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,65,0,65,0.02018562192077,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,66,0,66,0.02049616995032,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,67,0,67,0.02080671797987,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,68,0,68,0.02111726600942,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,69,0,69,0.02142781403897,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,70,0,70,0.02173836206852,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,71,0,71,0.02204891009807,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,72,0,72,0.02235945812762,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,73,0,73,0.02267000615717,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,74,0,74,0.02298055418672,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,75,0,75,0.02329110221627,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,76,0,76,0.02360165024583,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,77,0,77,0.02391219827537,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,78,0,78,0.02422274630493,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,79,0,79,0.02453329433447,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,80,0,80,0.02484384236403,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,81,0,81,0.02515439039358,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,82,0,82,0.02546493842313,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,83,0,83,0.02577548645268,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,84,0,84,0.02608603448223,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,85,0,85,0.02639658251178,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,86,0,86,0.02670713054133,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,87,0,87,0.02701767857088,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,88,0,88,0.02732822660043,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,89,0,89,0.02763877462998,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,90,0,90,0.02794932265953,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,91,0,91,0.02825987068908,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,92,0,92,0.02857041871863,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,93,0,93,0.02888096674818,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,94,0,94,0.02919151477773,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,95,0,95,0.02950206280728,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,96,0,96,0.02981261083683,146.43773444239145
1,0,0,0,0,0.00000000000000,61.27697818485446,1,97,0,97,0.03012315886639,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,98,0,98,0.03043370689593,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,99,0,99,0.03074425492549,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,100,0,100,0.03105480295503,146.43773444202907
1,0,0,0,0,0.00000000000000,61.27697818485446,1,101,0,101,0.03136535098459,146.43773444239145
1,1,0,0,1,0.02078214766277,122.01577885222568,1,0,0,0,0.00000000000000,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,1,0,1,0.00024656428976,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,2,0,2,0.00049312857951,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,3,0,3,0.00073969286927,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,4,0,4,0.00098625715902,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,5,0,5,0.00123282144878,187.82461869242539
1,1,0,0,1,0.02078214766277,122.01577885222568,1,6,0,6,0.00147938573855,187.82461869078963
1,1,0,0,1,0.02078214766277,122.01577885222568,1,7,0,7,0.00172595002830,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,8,0,8,0.00197251431806,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,9,0,9,0.00221907860781,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,10,0,10,0.00246564289757,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,11,0,11,0.00271220718733,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,12,0,12,0.00295877147708,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,13,0,13,0.00320533576684,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,14,0,14,0.00345190005660,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,15,0,15,0.00369846434635,187.82461869242539
1,1,0,0,1,0.02078214766277,122.01577885222568,1,16,0,16,0.00394502863612,187.82461869078963
1,1,0,0,1,0.02078214766277,122.01577885222568,1,17,0,17,0.00419159292587,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,18,0,18,0.00443815721563,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,19,0,19,0.00468472150538,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,20,0,20,0.00493128579514,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,21,0,21,0.00517785008490,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,22,0,22,0.00542441437465,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,23,0,23,0.00567097866441,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,24,0,24,0.00591754295417,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,25,0,25,0.00616410724392,187.82461869078963
1,1,0,0,1,0.02078214766277,122.01577885222568,1,26,0,26,0.00641067153368,187.82461869078963
1,1,0,0,1,0.02078214766277,122.01577885222568,1,27,0,27,0.00665723582344,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,28,0,28,0.00690380011320,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,29,0,29,0.00715036440295,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,30,0,30,0.00739692869271,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,31,0,31,0.00764349298247,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,32,0,32,0.00789005727222,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,33,0,33,0.00813662156198,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,34,0,34,0.00838318585174,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,35,0,35,0.00862975014149,187.82461869078963
1,1,0,0,1,0.02078214766277,122.01577885222568,1,36,0,36,0.00887631443125,187.82461869242539
1,1,0,0,1,0.02078214766277,122.01577885222568,1,37,0,37,0.00912287872101,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,38,0,38,0.00936944301077,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,39,0,39,0.00961600730052,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,40,0,40,0.00986257159028,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,41,0,41,0.01010913588004,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,42,0,42,0.01035570016979,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,43,0,43,0.01060226445955,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,44,0,44,0.01084882874930,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,45,0,45,0.01109539303906,187.82461869242539
1,1,0,0,1,0.02078214766277,122.01577885222568,1,46,0,46,0.01134195732882,187.82461869242539
1,1,0,0,1,0.02078214766277,122.01577885222568,1,47,0,47,0.01158852161858,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,48,0,48,0.01183508590834,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,49,0,49,0.01208165019809,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,50,0,50,0.01232821448785,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,51,0,51,0.01257477877761,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,52,0,52,0.01282134306736,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,53,0,53,0.01306790735712,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,54,0,54,0.01331447164687,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,55,0,55,0.01356103593663,187.82461869242539
1,1,0,0,1,0.02078214766277,122.01577885222568,1,56,0,56,0.01380760022639,187.82461869242539
1,1,0,0,1,0.02078214766277,122.01577885222568,1,57,0,57,0.01405416451615,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,58,0,58,0.01430072880591,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,59,0,59,0.01454729309566,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,60,0,60,0.01479385738542,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,61,0,61,0.01504042167518,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,62,0,62,0.01528698596493,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,63,0,63,0.01553355025469,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,64,0,64,0.01578011454444,187.82461869253777
1,1,0,0,1,0.02078214766277,122.01577885222568,1,65,0,65,0.01602667883420,187.82461869242539
1,1,0,0,1,0.02078214766277,122.01577885222568,1,66,0,66,0.01627324312396,187.82461869078963
1,1,0,0,1,0.02078214766277,122.01577885222568,1,67,0,67,0.01651980741372,187.82461869090201
1,1,0,0,1,0.02078214766277,122.01577885222568,1,68,0,68,0.01676637170348,187.82461869253777
