id,vertex_ind,vertex_par,vertex_p_1,vertex_p_2,distance,angle,id_2,vertex_i_1,vertex_p_3,vertex_p_4,distance_2,angle_2
1,0,0,0,0,0.00000000000000,95.27302744102050,1,0,0,0,0.00000000000000,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,1,0,1,0.00004109262849,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,2,0,2,0.00008218525699,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,3,0,3,0.00012327788548,129.57564760641699
1,0,0,0,0,0.00000000000000,95.27302744102050,1,4,0,4,0.00016437051397,129.57564760641699
1,0,0,0,0,0.00000000000000,95.27302744102050,1,5,0,5,0.00020546314246,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,6,0,6,0.00024655577096,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,7,0,7,0.00028764839945,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,8,0,8,0.00032874102794,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,9,0,9,0.00036983365643,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,10,0,10,0.00041092628492,129.57564760641699
1,0,0,0,0,0.00000000000000,95.27302744102050,1,11,0,11,0.00045201891342,129.57564760641699
1,0,0,0,0,0.00000000000000,95.27302744102050,1,12,0,12,0.00049311154191,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,13,0,13,0.00053420417040,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,14,0,14,0.00057529679889,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,15,0,15,0.00061638942738,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,16,0,16,0.00065748205588,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,17,0,17,0.00069857468437,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,18,0,18,0.00073966731286,129.57564760641699
1,0,0,0,0,0.00000000000000,95.27302744102050,1,19,0,19,0.00078075994135,129.57564761023514
1,0,0,0,0,0.00000000000000,95.27302744102050,1,20,0,20,0.00082185256985,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,21,0,21,0.00086294519834,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,22,0,22,0.00090403782683,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,23,0,23,0.00094513045533,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,24,0,24,0.00098622308382,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,25,0,25,0.00102731571231,129.57564760641699
1,0,0,0,0,0.00000000000000,95.27302744102050,1,26,0,26,0.00106840834080,129.57564761023514
1,0,0,0,0,0.00000000000000,95.27302744102050,1,27,0,27,0.00110950096930,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,28,0,28,0.00115059359779,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,29,0,29,0.00119168622628,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,30,0,30,0.00123277885477,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,31,0,31,0.00127387148326,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,32,0,32,0.00131496411175,129.57564760641699
1,0,0,0,0,0.00000000000000,95.27302744102050,1,33,0,33,0.00135605674025,129.57564761023514
1,0,0,0,0,0.00000000000000,95.27302744102050,1,34,0,34,0.00139714936874,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,35,0,35,0.00143824199723,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,36,0,36,0.00147933462572,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,37,0,37,0.00152042725422,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,38,0,38,0.00156151988271,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,39,0,39,0.00160261251120,129.57564760641699
1,0,0,0,0,0.00000000000000,95.27302744102050,1,40,0,40,0.00164370513969,129.57564761023514
1,0,0,0,0,0.00000000000000,95.27302744102050,1,41,0,41,0.00168479776819,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,42,0,42,0.00172589039668,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,43,0,43,0.00176698302517,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,44,0,44,0.00180807565367,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,45,0,45,0.00184916828216,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,46,0,46,0.00189026091065,129.57564760641699
1,0,0,0,0,0.00000000000000,95.27302744102050,1,47,0,47,0.00193135353914,129.57564761023514
1,0,0,0,0,0.00000000000000,95.27302744102050,1,48,0,48,0.00197244616763,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,49,0,49,0.00201353879613,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,50,0,50,0.00205463142462,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,51,0,51,0.00209572405311,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,52,0,52,0.00213681668160,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,53,0,53,0.00217790931009,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,54,0,54,0.00221900193859,129.57564761023514
1,0,0,0,0,0.00000000000000,95.27302744102050,1,55,0,55,0.00226009456708,129.57564760641699
1,0,0,0,0,0.00000000000000,95.27302744102050,1,56,0,56,0.00230118719557,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,57,0,57,0.00234227982406,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,58,0,58,0.00238337245256,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,59,0,59,0.00242446508105,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,60,0,60,0.00246555770954,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,61,0,61,0.00250665033804,129.57564761023514
1,0,0,0,0,0.00000000000000,95.27302744102050,1,62,0,62,0.00254774296653,129.57564760641699
1,0,0,0,0,0.00000000000000,95.27302744102050,1,63,0,63,0.00258883559502,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,64,0,64,0.00262992822351,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,65,0,65,0.00267102085201,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,66,0,66,0.00271211348050,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,67,0,67,0.00275320610899,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,68,0,68,0.00279429873748,129.57564761023514
1,0,0,0,0,0.00000000000000,95.27302744102050,1,69,0,69,0.00283539136597,129.57564760641699
1,0,0,0,0,0.00000000000000,95.27302744102050,1,70,0,70,0.00287648399447,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,71,0,71,0.00291757662296,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,72,0,72,0.00295866925145,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,73,0,73,0.00299976187994,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,74,0,74,0.00304085450843,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,75,0,75,0.00308194713693,129.57564761023514
1,0,0,0,0,0.00000000000000,95.27302744102050,1,76,0,76,0.00312303976542,129.57564760641699
1,0,0,0,0,0.00000000000000,95.27302744102050,1,77,0,77,0.00316413239391,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,78,0,78,0.00320522502240,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,79,0,79,0.00324631765090,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,80,0,80,0.00328741027939,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,81,0,81,0.00332850290788,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,82,0,82,0.00336959553638,129.57564761023514
1,0,0,0,0,0.00000000000000,95.27302744102050,1,83,0,83,0.00341068816487,129.57564760641699
1,0,0,0,0,0.00000000000000,95.27302744102050,1,84,0,84,0.00345178079336,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,85,0,85,0.00349287342185,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,86,0,86,0.00353396605035,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,87,0,87,0.00357505867884,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,88,0,88,0.00361615130733,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,89,0,89,0.00365724393582,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,90,0,90,0.00369833656431,129.57564760641699
1,0,0,0,0,0.00000000000000,95.27302744102050,1,91,0,91,0.00373942919280,129.57564760641699
1,0,0,0,0,0.00000000000000,95.27302744102050,1,92,0,92,0.00378052182130,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,93,0,93,0.00382161444979,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,94,0,94,0.00386270707828,129.57564760642313
1,0,0,0,0,0.00000000000000,95.27302744102050,1,95,0,95,0.00390379970677,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,96,0,96,0.00394489233527,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,97,0,97,0.00398598496376,129.57564760641699
1,0,0,0,0,0.00000000000000,95.27302744102050,1,98,0,98,0.00402707759225,129.57564760641699
1,0,0,0,0,0.00000000000000,95.27302744102050,1,99,0,99,0.00406817022074,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,100,0,100,0.00410926284924,129.57564761024130
1,0,0,0,0,0.00000000000000,95.27302744102050,1,101,0,101,0.00415035547773,129.57564760642313
1,1,0,0,1,0.00096134364618,102.50532596391209,1,0,0,0,0.00000000000000,128.83151742986763
1,1,0,0,1,0.00096134364618,102.50532596391209,1,1,0,1,0.00003158588201,128.83151742987550
1,1,0,0,1,0.00096134364618,102.50532596391209,1,2,0,2,0.00006317176402,128.83151742987550
1,1,0,0,1,0.00096134364618,102.50532596391209,1,3,0,3,0.00009475764603,128.83151742987550
1,1,0,0,1,0.00096134364618,102.50532596391209,1,4,0,4,0.00012634352804,128.83151742485526
1,1,0,0,1,0.00096134364618,102.50532596391209,1,5,0,5,0.00015792941005,128.83151742485526
1,1,0,0,1,0.00096134364618,102.50532596391209,1,6,0,6,0.00018951529206,128.83151742987550
1,1,0,0,1,0.00096134364618,102.50532596391209,1,7,0,7,0.00022110117407,128.83151742987550
1,1,0,0,1,0.00096134364618,102.50532596391209,1,8,0,8,0.00025268705608,128.83151742987550
1,1,0,0,1,0.00096134364618,102.50532596391209,1,9,0,9,0.00028427293809,128.83151742987550
1,1,0,0,1,0.00096134364618,102.50532596391209,1,10,0,10,0.00031585882010,128.83151742987550
1,1,0,0,1,0.00096134364618,102.50532596391209,1,11,0,11,0.00034744470211,128.83151742987550
1,1,0,0,1,0.00096134364618,102.50532596391209,1,12,0,12,0.00037903058412,128.83151742485526
1,1,0,0,1,0.00096134364618,102.50532596391209,1,13,0,13,0.00041061646613,128.83151742485526
1,1,0,0,1,0.00096134364618,102.50532596391209,1,14,0,14,0.00044220234814,128.83151742987550
1,1,0,0,1,0.00096134364618,102.50532596391209,1,15,0,15,0.00047378823015,128.83151742987550
1,1,0,0,1,0.00096134364618,102.50532596391209,1,16,0,16,0.00050537411216,128.83151742987550
1,1,0,0,1,0.00096134364618,102.50532596391209,1,17,0,17,0.00053695999417,128.83151742987550
1,1,0,0,1,0.00096134364618,102.50532596391209,1,18,0,18,0.00056854587618,128.83151742987550
1,1,0,0,1,0.00096134364618,102.50532596391209,1,19,0,19,0.00060013175819,128.83151742987550
1,1,0,0,1,0.00096134364618,102.50532596391209,1,20,0,20,0.00063171764020,128.83151742987550
1,1,0,0,1,0.00096134364618,102.50532596391209,1,21,0,21,0.00066330352221,128.83151742484739
1,1,0,0,1,0.00096134364618,102.50532596391209,1,22,0,22,0.00069488940422,128.83151742485526
